100,63,51,8
101,55,55,0
103,25,14,9
104,34,34,0
105,47,19,2
106,58,6,12
107,47,26,19
108,56,34,5
109,46,5,23
110,10,7,0
111,21,10,7
112,36,13,7
114,25,6,18
115,34,24,2
116,48,9,37
117,28,17,7
118,60,31,12
119,34,5,13
120,5,1,1
121,56,53,0
122,56,29,13
123,6,6,0
124,19,15,2
125,33,1,3
126,55,43,3
127,54,25,10
128,32,3,5
129,58,13,2
130,27,26,1
131,15,11,1
132,56,15,5
134,11,2,6
135,51,34,4
136,18,9,0
137,28,10,10
138,19,5,14
140,52,38,2
141,32,8,0
142,50,21,1
143,51,25,13
144,36,3,28
145,65,30,7
146,54,27,12
147,60,14,43
148,17,3,5
149,43,17,25
150,49,45,1
151,22,12,1
153,18,11,0
154,32,27,2
156,11,3,1
157,64,37,1
158,37,36,1
159,32,7,10
160,61,30,22
161,25,20,1
162,47,2,40
163,22,10,5
164,18,14,0
165,21,21,0
166,8,1,0
167,12,7,5
168,40,10,20
169,65,27,36
170,35,33,1
171,18,6,0
172,25,7,7
173,28,2,19
174,26,12,5
176,15,15,0
177,50,4,0
178,42,42,0
179,41,29,4
180,31,25,1
181,58,49,9
182,34,14,14
183,59,31,5
184,9,1,6
185,21,20,0
186,16,14,1
187,50,16,13
188,59,51,0
189,21,17,4
190,13,5,5
191,10,4,2
192,46,17,24
193,51,33,0
194,45,12,17
195,25,7,13
196,17,1,9
197,54,35,6
198,22,19,0
199,53,28,25
200,35,33,2
202,59,52,0
203,39,14,20
204,8,8,0
205,16,15,1
206,17,5,6
207,34,18,3
208,50,44,0
209,8,6,0
210,51,8,4
211,14,7,2
213,58,36,14
214,16,16,0
215,5,4,0
216,28,15,1
217,58,32,21
218,53,53,0
219,40,5,29
220,33,2,14
221,60,58,2
222,55,54,1
224,55,21,8
225,45,33,4
226,61,39,2
227,65,24,16
228,18,12,3
229,9,4,0
230,42,36,1
231,34,31,0
232,55,7,40
233,51,26,19
234,22,20,1
235,62,62,0
236,25,6,11
237,48,22,0
238,8,5,1
239,28,22,5
240,52,42,3
241,50,36,10
242,16,10,0
243,42,40,2
244,52,8,9
245,55,55,0
246,23,2,10
247,21,3,11
248,55,1,31
249,41,28,10
250,47,38,9
251,40,3,1
252,49,2,13
253,57,57,0
254,45,30,7
255,30,0,9
256,10,8,0
257,34,26,5
258,63,12,30
259,40,2,19
260,34,11,20
261,6,2,0
262,11,9,0
263,38,11,27
264,61,36,5
265,7,0,4
266,8,4,4
267,58,21,31
268,19,8,3
269,9,6,1
270,30,22,5
271,32,23,9
272,53,27,11
273,29,15,3
274,18,4,3
275,60,60,0
276,21,2,6
277,27,15,1
278,21,9,12
279,57,27,20
280,51,42,3
281,59,50,8
282,32,28,0
283,41,23,17
284,41,25,13
285,21,15,4
286,20,10,7
287,55,2,44
288,14,0,8
289,50,44,5
290,57,21,15
291,50,9,28
292,11,10,0
293,22,20,0
294,36,27,3
295,32,23,3
296,39,8,8
297,35,10,2
298,25,20,2
299,21,20,0
300,62,58,2
301,33,5,17
302,47,25,12
303,27,24,3
304,37,13,4
305,11,4,2
307,53,32,1
308,40,39,1
309,56,37,15
310,41,9,6
311,7,7,0
312,40,39,1
313,25,15,6
314,48,12,22
315,42,42,0
316,52,39,8
317,18,4,7
319,56,32,23
321,59,19,28
322,14,13,0
323,10,3,2
324,36,35,1
325,35,12,5
326,27,15,11
327,10,5,1
328,57,17,32
329,43,22,18
330,64,56,3
331,15,10,3
332,37,3,29
333,61,42,7
334,44,12,26
335,18,10,5
336,16,11,1
337,44,44,0
338,60,15,37
339,22,6,2
340,48,3,18
341,24,0,1
342,16,12,2
343,38,18,6
344,43,28,12
345,40,18,16
346,27,4,5
347,41,19,20
348,39,21,7
349,51,47,3
350,53,53,0
351,56,9,11
352,56,47,9
353,33,18,10
354,27,19,0
355,58,16,32
356,20,2,2
358,50,49,0
359,63,3,7
360,33,16,6
361,12,12,0
362,65,5,16
363,46,22,23
364,8,4,0
365,6,5,1
366,65,32,2
367,58,12,27
368,62,31,24
369,10,8,0
370,5,4,1
372,7,3,1
373,30,16,0
374,8,8,0
375,51,19,17
376,58,21,14
377,18,6,1
378,31,27,1
379,15,9,4
380,50,27,11
381,18,13,5
382,62,61,0
383,65,59,4
384,16,13,0
385,32,1,9
386,44,37,3
387,23,20,0
388,8,5,2
390,6,5,1
391,42,34,4
392,56,52,2
393,30,4,3
394,5,3,2
395,64,19,7
396,64,3,16
397,24,3,16
398,14,14,0
399,64,31,21
400,42,42,0
401,7,4,1
402,18,0,2
403,39,14,14
404,14,1,11
405,43,6,1
406,50,30,10
407,22,6,2
408,15,12,2
409,46,38,5
410,44,0,36
412,37,5,21
413,22,5,16
414,5,3,0
415,19,14,1
416,24,0,9
417,60,51,0
418,12,5,3
419,40,13,3
420,46,45,0
421,62,4,10
423,50,46,1
424,16,16,0
425,30,25,0
426,45,15,3
427,28,5,20
428,62,1,17
429,45,14,0
430,47,33,8
431,57,34,22
432,51,5,44
433,29,27,2
434,58,42,3
435,18,10,1
436,55,1,35
437,64,3,3
438,5,2,1
439,7,4,0
440,42,35,1
441,19,6,11
442,44,14,6
443,28,6,22
444,45,6,28
445,64,46,1
446,53,14,31
447,64,20,24
448,38,30,4
449,34,0,0
450,37,22,8
451,52,22,10
452,19,13,3
453,7,2,5
454,62,12,27
455,49,35,7
456,18,15,2
457,7,1,0
459,65,43,4
460,34,10,17
461,55,19,4
462,53,20,24
463,6,2,3
464,32,31,1
465,17,13,2
466,26,23,3
467,42,6,33
468,7,1,4
469,11,3,6
470,42,15,19
471,59,45,9
472,44,20,16
473,58,47,9
474,42,33,6
475,37,9,20
476,30,9,10
477,31,30,0
478,52,42,5
479,22,22,0
480,16,16,0
481,31,0,13
482,36,12,10
484,36,21,8
487,57,41,14
488,10,1,3
489,8,2,3
490,60,27,27
491,25,20,4
492,29,14,6
493,13,1,3
494,19,8,7
495,27,10,9
496,32,6,0
497,35,10,2
498,43,16,3
499,12,4,1
500,53,29,14
501,26,17,9
502,43,36,3
503,50,25,21
504,64,41,0
505,54,48,3
506,65,28,21
507,38,8,3
508,56,53,0
509,22,12,3
510,31,11,7
511,23,9,10
512,11,5,3
513,64,1,18
515,64,36,20
516,12,11,0
517,52,17,0
518,55,8,17
519,12,6,3
520,42,15,11
521,50,18,31
522,20,1,5
523,48,45,0
524,17,4,11
525,18,6,11
526,33,4,20
528,34,26,0
529,65,4,22
530,20,2,15
531,57,48,6
