100,53,13,19
101,9,1,3
102,20,12,1
103,60,25,4
104,5,5,0
105,57,38,18
106,35,21,6
107,15,3,12
108,51,25,23
109,36,30,3
110,40,29,4
111,38,14,22
112,33,7,16
113,52,52,0
114,19,15,0
115,16,3,0
116,51,47,0
117,61,31,3
118,42,12,2
119,11,7,2
120,17,7,3
121,64,6,4
122,10,5,0
123,61,34,14
124,31,7,14
125,24,14,10
126,7,6,0
127,24,5,10
128,45,3,10
130,40,28,0
131,56,49,4
133,58,6,36
134,12,2,5
135,11,5,6
136,40,35,1
137,33,27,4
138,51,16,31
139,36,24,9
140,47,46,1
141,51,27,9
142,37,32,1
143,7,0,6
144,10,8,0
145,31,4,7
146,29,3,3
147,39,24,2
148,37,28,8
149,5,1,1
150,20,18,0
151,41,5,24
152,42,35,6
153,31,16,14
154,11,6,0
155,57,6,3
156,51,22,27
157,51,22,5
158,39,26,6
159,43,34,2
160,41,0,17
161,12,0,8
162,36,28,3
163,46,45,1
164,11,0,8
165,50,1,45
168,23,3,8
169,14,14,0
170,10,8,0
171,54,21,33
172,52,5,24
173,20,14,5
174,42,15,7
175,61,48,13
176,12,5,3
177,52,32,2
178,52,45,3
179,54,37,8
180,13,7,6
181,22,19,2
182,42,25,14
183,38,5,9
184,13,1,8
185,12,5,5
186,61,41,6
187,20,20,0
188,49,45,4
189,50,30,20
190,14,12,2
191,20,15,5
192,48,48,0
193,24,1,21
194,22,17,0
195,22,14,8
196,19,0,11
197,33,23,10
198,49,8,16
199,55,26,10
200,41,31,7
201,11,4,7
202,46,31,5
203,47,29,17
204,35,0,12
205,47,2,2
206,14,8,4
207,27,12,2
208,25,23,1
210,20,11,2
211,31,15,10
212,62,22,35
213,40,34,5
214,49,5,4
215,58,34,12
216,45,43,0
217,27,2,12
218,65,7,23
219,29,17,11
220,57,54,2
221,52,51,0
222,13,5,5
223,5,1,4
224,16,13,1
225,14,4,7
226,28,13,0
227,60,5,13
228,27,10,4
229,36,23,11
