100,41,38,0
101,55,8,5
102,33,30,2
103,10,8,2
104,41,38,0
105,10,10,0
106,55,44,2
107,33,2,31
108,37,30,5
109,53,32,15
110,35,26,0
111,22,5,13
112,21,19,1
113,33,26,6
114,64,13,34
115,60,41,13
116,13,11,2
117,64,18,35
118,20,8,7
119,34,33,0
120,44,28,16
121,39,3,25
124,49,6,14
125,8,0,6
126,17,17,0
127,14,14,0
128,54,35,3
129,42,7,29
130,38,35,0
131,37,11,23
132,24,7,2
133,27,23,2
134,58,48,0
135,28,17,3
137,37,5,8
138,12,1,2
139,6,1,0
140,39,30,6
141,33,12,5
142,62,8,19
144,43,22,5
145,59,22,23
146,12,12,0
147,40,32,7
148,8,5,2
149,37,7,23
151,8,8,0
152,53,45,6
153,53,34,16
154,37,32,5
155,57,51,4
156,18,12,3
157,9,8,0
158,46,35,7
159,61,12,23
160,64,37,16
161,22,16,1
162,47,38,6
164,60,10,34
165,13,5,5
166,49,9,22
167,54,16,24
168,48,2,23
169,20,3,16
170,17,14,0
171,17,14,3
172,32,18,12
173,34,7,11
174,21,17,2
175,40,16,2
176,49,7,3
177,37,16,7
178,53,7,36
179,14,3,4
181,42,34,0
182,17,6,5
183,34,25,0
184,53,1,46
185,60,41,19
186,21,0,14
187,62,9,52
188,30,15,12
189,35,9,4
190,43,37,1
191,13,7,0
192,32,21,2
193,51,5,2
194,35,17,18
195,7,7,0
196,21,4,2
197,61,56,1
198,23,19,4
199,65,38,26
200,17,16,0
201,48,39,3
202,36,21,4
203,56,55,0
204,36,32,1
205,47,8,27
206,58,40,7
207,46,32,3
208,18,2,11
211,29,3,20
212,58,0,8
213,37,1,5
214,10,8,1
215,56,24,4
216,7,3,4
217,51,51,0
218,48,30,6
219,24,19,4
220,16,8,1
221,59,10,15
222,56,2,34
223,8,0,1
224,29,16,12
225,10,10,0
226,49,16,33
227,34,21,8
228,5,5,0
229,13,7,6
230,36,24,2
231,55,49,5
232,11,5,2
233,32,6,23
234,11,3,0
235,5,1,0
236,26,17,4
237,56,12,11
238,13,6,0
239,57,55,2
240,22,11,2
241,15,8,2
242,38,14,18
244,7,1,6
246,54,35,13
247,30,13,9
248,50,5,29
249,8,0,5
250,52,46,3
251,32,21,1
252,30,24,6
253,50,46,1
254,43,25,0
255,65,55,6
256,36,14,19
257,11,4,4
258,8,1,6
259,48,41,7
260,12,4,3
261,24,24,0
262,30,10,2
263,34,13,1
264,45,36,5
265,52,46,3
266,13,8,1
267,16,15,0
268,38,12,12
269,15,15,0
270,62,25,0
272,28,6,13
275,7,1,2
276,33,25,1
277,48,28,18
279,37,9,11
280,46,19,6
281,56,53,2
282,49,29,6
283,33,33,0
284,9,8,1
286,52,13,39
287,52,20,24
288,43,11,2
290,12,6,3
291,61,30,3
293,26,22,1
294,38,10,20
296,34,25,8
297,55,23,15
298,57,0,1
299,51,26,17
300,7,3,1
301,28,27,1
302,7,6,1
303,42,10,2
304,17,4,4
305,60,41,7
306,18,18,0
307,23,22,0
308,47,20,6
309,63,43,6
310,54,12,38
311,52,45,1
312,32,19,10
313,52,51,1
314,25,19,6
316,13,11,2
317,34,13,3
318,20,20,0
319,20,2,13
320,19,0,4
322,59,42,1
323,13,4,9
324,30,26,2
325,43,15,14
327,64,16,3
328,22,17,1
330,31,28,2
331,15,12,0
332,5,3,1
333,10,5,2
334,63,49,12
335,29,25,4
336,64,0,26
337,63,59,2
338,42,24,13
339,27,16,2
340,39,17,2
341,10,1,7
342,57,7,9
343,62,21,1
344,9,5,2
345,63,38,17
346,29,20,2
347,19,12,1
348,19,10,6
349,54,8,3
350,43,37,2
351,47,1,43
352,55,3,50
353,23,20,3
354,62,22,4
355,8,2,0
356,21,0,5
357,33,11,19
360,24,22,0
361,22,22,0
362,22,22,0
363,50,10,12
364,46,8,16
365,10,7,2
366,38,24,9
367,53,20,29
368,13,10,0
369,51,4,16
370,55,46,3
371,31,5,14
372,62,61,1
373,34,19,5
374,60,49,3
376,18,0,16
377,19,3,2
378,38,9,22
379,45,38,4
380,13,5,2
381,7,5,1
382,50,36,9
383,13,12,1
384,34,29,3
387,63,23,4
388,7,2,5
389,44,42,1
390,24,12,9
391,23,22,1
392,57,56,1
393,62,12,19
394,40,0,17
395,6,4,1
396,49,10,10
397,30,15,13
398,6,0,5
399,28,21,1
400,34,28,6
401,43,8,17
402,35,14,0
403,33,10,21
404,23,21,0
405,7,2,4
407,20,17,1
408,12,5,2
409,16,9,2
410,10,1,1
411,42,26,7
412,40,24,3
413,22,8,7
414,45,26,7
415,34,27,4
416,55,20,32
417,12,10,0
419,50,11,35
420,42,13,28
421,65,18,32
422,32,8,18
423,7,0,6
424,19,16,0
425,43,4,22
426,62,49,7
427,44,35,3
428,28,13,15
429,10,3,5
430,42,12,8
432,57,30,12
434,54,48,6
435,43,4,3
436,61,59,0
437,55,38,12
438,38,7,28
439,34,9,20
440,41,5,23
441,12,12,0
442,49,47,0
443,29,24,1
445,8,3,5
447,30,25,5
448,11,10,1
449,33,20,5
450,63,18,7
451,56,11,2
453,33,10,19
454,43,4,9
455,18,4,9
456,40,25,11
457,61,4,56
458,11,8,1
460,35,32,1
461,5,5,0
462,38,25,2
463,35,26,0
464,55,35,12
465,33,5,6
466,65,57,5
467,55,45,1
468,61,54,3
469,53,29,17
471,29,24,5
472,56,18,17
473,39,27,10
474,32,5,3
475,9,9,0
476,7,1,6
477,42,14,27
478,22,2,13
479,30,21,9
480,26,4,18
481,34,21,12
482,19,18,0
483,52,30,21
484,23,22,1
485,33,26,3
486,38,25,9
487,13,9,4
488,56,0,5
489,37,6,26
491,57,2,42
492,7,0,7
493,36,36,0
494,15,7,1
